Price,Address,City,Province,Details,URL,Image File
"$756,000","3478 Keohan CRESCENT,",Regina,SK,6 bed 4 bath,https://www.remax.ca/luxury/sk/regina-real-estate/3478-keohan-crescent-wp_idm00000698-sk976594-lst,No Image Available
"$314,000","257 Hanley CRESCENT,",Regina,SK,4 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/257-hanley-crescent-wp_idm00000698-sk976584-lst,No Image Available
"$349,900","5532 McKenna ROAD,",Regina,SK,3 bed 3 bath,https://www.remax.ca/sk/regina-real-estate/5532-mckenna-road-wp_idm73000004-27166716-lst,No Image Available
"$329,900","284 COLDWELL ROAD,",Regina,SK,4 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/284-coldwell-road-wp_idm00000698-sk976583-lst,No Image Available
"$146,900","220 3410 PARK STREET,",Regina,SK,3 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/220-3410-park-street-wp_idm73000004-27166550-lst,No Image Available
"$424,900","2838 Elgaard DRIVE,",Regina,SK,3 bed 3 bath,https://www.remax.ca/sk/regina-real-estate/2838-elgaard-drive-wp_idm00000698-sk976545-lst,No Image Available
"$339,900","716 Douglas Park CRESCENT E,",Regina,SK,3 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/716-douglas-park-crescent-e-wp_idm73000004-27165457-lst,images/716_Douglas_Park_CRESCENT_E__Regina__SK.jpg
"$309,900","1412 McCarthy BOULEVARD,",Regina,SK,3 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/1412-mccarthy-boulevard-wp_idm73000004-27165235-lst,images/1412_McCarthy_BOULEVARD__Regina__SK.jpg
"$349,900","58 Langley STREET,",Regina,SK,5 bed 3 bath,https://www.remax.ca/sk/regina-real-estate/58-langley-street-wp_idm73000004-27164623-lst,images/58_Langley_STREET__Regina__SK.jpg
"$269,900","2166 ATKINSON STREET,",Regina,SK,2 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/2166-atkinson-street-wp_idm00000698-sk976412-lst,images/2166_ATKINSON_STREET__Regina__SK.jpg
"$449,900","11 3714 Queens GATE,",Regina,SK,2 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/11-3714-queens-gate-wp_idm73000004-27164300-lst,images/11_3714_Queens_GATE__Regina__SK.jpg
"$299,900","5325 3rd AVENUE,",Regina,SK,3 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/5325-3rd-avenue-wp_idm73000004-27163581-lst,images/5325_3rd_AVENUE__Regina__SK.jpg
"$424,900","2141 Queen STREET,",Regina,SK,4 bed 3 bath,https://www.remax.ca/sk/regina-real-estate/2141-queen-street-wp_idm73000004-27163577-lst,images/2141_Queen_STREET__Regina__SK.jpg
"$655,000","7021 Maple Fern BAY,",Regina,SK,5 bed 3 bath,https://www.remax.ca/luxury/sk/regina-real-estate/7021-maple-fern-bay-wp_idm73000004-27163584-lst,images/7021_Maple_Fern_BAY__Regina__SK.jpg
"$179,000","2327 Lorne STREET,",Regina,SK,3 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/2327-lorne-street-wp_idm00000698-sk976444-lst,No Image Available
"$399,900","107 Noonan ROAD,",Regina,SK,4 bed 3 bath,https://www.remax.ca/sk/regina-real-estate/107-noonan-road-wp_idm73000004-27163186-lst,No Image Available
"$289,900","247 Church DRIVE,",Regina,SK,3 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/247-church-drive-wp_idm73000004-27163182-lst,No Image Available
"$215,000","73 4640 Harbour Landing DRIVE,",Regina,SK,2 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/73-4640-harbour-landing-drive-wp_idm73000004-27162642-lst,No Image Available
"$556,500","3285 Favel DRIVE,",Regina,SK,3 bed 3 bath,https://www.remax.ca/sk/regina-real-estate/3285-favel-drive-wp_idm00000698-sk976485-lst,No Image Available
"$725,000","12030 Wascana HEIGHTS,",Regina,SK,5 bed 3 bath,https://www.remax.ca/luxury/sk/regina-real-estate/12030-wascana-heights-wp_idm00000698-sk976442-lst,No Image Available
"$499,900","5019 Bremner BAY,",Regina,SK,2 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/5019-bremner-bay-wp_idm00000698-sk976446-lst,No Image Available
"$259,900","65-5004 James Hill ROAD,",Regina,SK,2 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/65-5004-james-hill-road-wp_idm00000698-sk976422-lst,No Image Available
"$209,900","142 Thomson AVENUE,",Regina,SK,3 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/142-thomson-avenue-wp_idm73000004-27162003-lst,No Image Available
"$240,000","1115 Mcintosh STREET,",Regina,SK,3 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/1115-mcintosh-street-wp_idm73000004-27162004-lst,No Image Available
"$257,600","2209 Mcara STREET,",Regina,SK,4 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/2209-mcara-street-wp_idm00000698-sk976498-lst,No Image Available
"$149,900","225-65 Westfield DRIVE,",Regina,SK,1 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/225-65-westfield-drive-wp_idm00000698-sk976508-lst,No Image Available
"$319,900","6118 Dalgliesh DRIVE,",Regina,SK,3 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/6118-dalgliesh-drive-wp_idm00000698-sk976510-lst,images/6118_Dalgliesh_DRIVE__Regina__SK.jpg
"$422,000","41 Dunning CRESCENT,",Regina,SK,3 bed 3 bath,https://www.remax.ca/sk/regina-real-estate/41-dunning-crescent-wp_idm00000698-sk976512-lst,images/41_Dunning_CRESCENT__Regina__SK.jpg
"$1,198,000","4414 Wolf Willow PLACE,",Regina,SK,5 bed 4 bath,https://www.remax.ca/luxury/sk/regina-real-estate/4414-wolf-willow-place-wp_idm00000698-sk976278-lst,images/4414_Wolf_Willow_PLACE__Regina__SK.jpg
"$999,900","8075 Wascana Gardens CRESCENT,",Regina,SK,4 bed 4 bath,https://www.remax.ca/luxury/sk/regina-real-estate/8075-wascana-gardens-crescent-wp_idm00000698-sk976141-lst,images/8075_Wascana_Gardens_CRESCENT__Regina__SK.jpg
"$69,000","1210 Robinson STREET,",Regina,SK,2 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/1210-robinson-street-wp_idm00000698-sk976499-lst,images/1210_Robinson_STREET__Regina__SK.jpg
"$399,900","3531 Garner AVENUE,",Regina,SK,3 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/3531-garner-avenue-wp_idm00000698-sk976487-lst,images/3531_Garner_AVENUE__Regina__SK.jpg
"$529,900","2655 Makowsky CRESCENT,",Regina,SK,4 bed 4 bath,https://www.remax.ca/sk/regina-real-estate/2655-makowsky-crescent-wp_idm00000698-sk976479-lst,images/2655_Makowsky_CRESCENT__Regina__SK.jpg
"$399,900","42 Kerley BAY,",Regina,SK,3 bed 3 bath,https://www.remax.ca/sk/regina-real-estate/42-kerley-bay-wp_idm73000004-27159851-lst,images/42_Kerley_BAY__Regina__SK.jpg
"$354,589","1785 Red Spring STREET,",Regina,SK,3 bed 3 bath,https://www.remax.ca/sk/regina-real-estate/1785-red-spring-street-wp_idm00000698-sk976319-lst,No Image Available
"$329,900","87 Deergrove CRESCENT,",Regina,SK,4 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/87-deergrove-crescent-wp_idm73000004-27158018-lst,No Image Available
"$309,800","1034 Goodmurphy BAY N,",Regina,SK,4 bed 3 bath,https://www.remax.ca/sk/regina-real-estate/1034-goodmurphy-bay-n-wp_idm73000004-27158006-lst,No Image Available
"$274,900","1510 Oxford STREET,",Regina,SK,4 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/1510-oxford-street-wp_idm73000004-27158008-lst,No Image Available
"$354,875","7609 Walsh AVENUE,",Regina,SK,3 bed 3 bath,https://www.remax.ca/sk/regina-real-estate/7609-walsh-avenue-wp_idm00000698-sk976320-lst,No Image Available
"$324,900","49 3101 Tregarva DRIVE E,",Regina,SK,3 bed 3 bath,https://www.remax.ca/sk/regina-real-estate/49-3101-tregarva-drive-e-wp_idm73000004-27157673-lst,No Image Available
"$299,800","411 Rink AVENUE,",Regina,SK,4 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/411-rink-avenue-wp_idm73000004-27157670-lst,No Image Available
"$359,900","1425 Parker AVENUE,",Regina,SK,4 bed 4 bath,https://www.remax.ca/sk/regina-real-estate/1425-parker-avenue-wp_idm00000698-sk976383-lst,No Image Available
"$339,900","3223 Rae STREET,",Regina,SK,4 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/3223-rae-street-wp_idm73000004-27156955-lst,No Image Available
"$874,900","4213 Green Rose CRESCENT E,",Regina,SK,5 bed 4 bath,https://www.remax.ca/luxury/sk/regina-real-estate/4213-green-rose-crescent-e-wp_idm00000698-sk976370-lst,No Image Available
"$289,900","317-1220 Blackfoot DRIVE,",Regina,SK,2 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/317-1220-blackfoot-drive-wp_idm00000698-sk976434-lst,No Image Available
"$274,900","1359 Royal STREET,",Regina,SK,3 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/1359-royal-street-wp_idm00000698-sk976429-lst,No Image Available
"$289,900","6015 5th AVENUE,",Regina,SK,3 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/6015-5th-avenue-wp_idm00000698-sk976417-lst,images/6015_5th_AVENUE__Regina__SK.jpg
"$180,000","1156 Athol STREET,",Regina,SK,4 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/1156-athol-street-wp_idm00000698-sk976407-lst,images/1156_Athol_STREET__Regina__SK.jpg
"$369,900","204 CAMBRIDGE AVENUE,",Regina,SK,3 bed 3 bath,https://www.remax.ca/sk/regina-real-estate/204-cambridge-avenue-wp_idm00000698-sk976395-lst,images/204_CAMBRIDGE_AVENUE__Regina__SK.jpg
"$264,000","1105 Aberdeen STREET,",Regina,SK,3 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/1105-aberdeen-street-wp_idm00000698-sk976326-lst,images/1105_Aberdeen_STREET__Regina__SK.jpg
"$219,900","310-6 Lorne PLACE,",Regina,SK,2 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/310-6-lorne-place-wp_idm00000698-sk976289-lst,images/310_6_Lorne_PLACE__Regina__SK.jpg
"$155,000","1205-5500 Mitchinson WAY,",Regina,SK,1 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/1205-5500-mitchinson-way-wp_idm00000698-sk976312-lst,images/1205_5500_Mitchinson_WAY__Regina__SK.jpg
"$309,000","2526 Lindsay STREET,",Regina,SK,3 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/2526-lindsay-street-wp_idm00000698-sk976388-lst,images/2526_Lindsay_STREET__Regina__SK.jpg
"$319,000","6316 Engel DRIVE,",Regina,SK,2 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/6316-engel-drive-wp_idm00000698-sk976290-lst,images/6316_Engel_DRIVE__Regina__SK.jpg
"$114,900","203-15 Alport CRESCENT,",Regina,SK,2 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/203-15-alport-crescent-wp_idm00000698-sk976357-lst,No Image Available
"$299,900","616 Broadway AVENUE E,",Regina,SK,4 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/616-broadway-avenue-e-wp_idm00000698-sk976239-lst,No Image Available
"$309,900","31 Newstead AVENUE,",Regina,SK,4 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/31-newstead-avenue-wp_idm00000698-sk976355-lst,No Image Available
"$330,000","46 Petersmeyer STREET,",Regina,SK,3 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/46-petersmeyer-street-wp_idm73000004-27154179-lst,No Image Available
"$93,000","15 2620 5th AVENUE N,",Regina,SK,2 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/15-2620-5th-avenue-n-wp_idm73000004-26673303-lst,No Image Available
"$520,000","8641 Wheat CRESCENT,",Regina,SK,3 bed 3 bath,https://www.remax.ca/sk/regina-real-estate/8641-wheat-crescent-wp_idm73000004-27153964-lst,No Image Available
"$599,900","3601 Parliament AVENUE,",Regina,SK,4 bed 3 bath,https://www.remax.ca/sk/regina-real-estate/3601-parliament-avenue-wp_idm73000004-27152896-lst,No Image Available
"$74,900","174 Osler STREET,",Regina,SK,2 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/174-osler-street-wp_idm73000004-27152119-lst,No Image Available
"$159,900","3622 Dewdney AVENUE,",Regina,SK,2 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/3622-dewdney-avenue-wp_idm73000004-27152120-lst,No Image Available
"$155,000","207 4045 Rae STREET,",Regina,SK,2 bed 1 bath,https://www.remax.ca/sk/regina-real-estate/207-4045-rae-street-wp_idm73000004-27151798-lst,No Image Available
"$259,900","59 4901 Child AVENUE,",Regina,SK,2 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/59-4901-child-avenue-wp_idm73000004-27151805-lst,No Image Available
"$349,900","212-2341 Windsor Park ROAD,",Regina,SK,2 bed 2 bath,https://www.remax.ca/sk/regina-real-estate/212-2341-windsor-park-road-wp_idm00000698-sk976255-lst,No Image Available
"$579,900","30 Southfields Drive,",Winnipeg,,2 bed 3 bath,https://www.remax.ca/mb/winnipeg-real-estate/30-southfields-drive-wp_idm00000647-202417441-lst,No Image Available
"$369,900","942 Somerset Avenue,",Winnipeg,,3 bed 3 bath,https://www.remax.ca/mb/winnipeg-real-estate/942-somerset-avenue-wp_idm00000647-202417075-lst,No Image Available
"$239,900","11-375 Wellington Crescent,",Winnipeg,,2 bed 1 bath,https://www.remax.ca/mb/winnipeg-real-estate/11-375-wellington-crescent-wp_idm00000647-202417399-lst,No Image Available
"$549,900","759 Bairdmore Boulevard,",Winnipeg,,4 bed 3 bath,https://www.remax.ca/mb/winnipeg-real-estate/759-bairdmore-boulevard-wp_idm00000647-202417309-lst,No Image Available
"$299,900","15-150 Lilac Street,",Winnipeg,,2 bed 1 bath,https://www.remax.ca/mb/winnipeg-real-estate/15-150-lilac-street-wp_idm00000647-202417278-lst,No Image Available
"$299,900","229 Adsum Drive,",Winnipeg,,3 bed 1 bath,https://www.remax.ca/mb/winnipeg-real-estate/229-adsum-drive-wp_idm00000647-202413691-lst,images/229_Adsum_Drive__Winnipeg.jpg
"$369,000","169 Leighton Avenue,",Winnipeg,,2 bed 2 bath,https://www.remax.ca/mb/winnipeg-real-estate/169-leighton-avenue-wp_idm00000647-202416521-lst,images/169_Leighton_Avenue__Winnipeg.jpg
"$299,000","467 Roseberry Street,",Winnipeg,,3 bed 2 bath,https://www.remax.ca/mb/winnipeg-real-estate/467-roseberry-street-wp_idm00000647-202417354-lst,images/467_Roseberry_Street__Winnipeg.jpg
"$569,900","15 Fossil Creek Crescent,",Winnipeg,,4 bed 3 bath,https://www.remax.ca/mb/winnipeg-real-estate/15-fossil-creek-crescent-wp_idm00000647-202417358-lst,images/15_Fossil_Creek_Crescent__Winnipeg.jpg
"$599,900","294 Granite Grove Road,",Winnipeg,,5 bed 3 bath,https://www.remax.ca/mb/winnipeg-real-estate/294-granite-grove-road-wp_idm00000647-202417359-lst,images/294_Granite_Grove_Road__Winnipeg.jpg
"$324,900","838 Clifton Street,",Winnipeg,,3 bed 2 bath,https://www.remax.ca/mb/winnipeg-real-estate/838-clifton-street-wp_idm00000647-202417316-lst,images/838_Clifton_Street__Winnipeg.jpg
"$225,000","37 Pilgrim Avenue,",Winnipeg,,2 bed 1 bath,https://www.remax.ca/mb/winnipeg-real-estate/37-pilgrim-avenue-wp_idm00000647-202417352-lst,images/37_Pilgrim_Avenue__Winnipeg.jpg
"$799,900","22 McCrindle Bay,",Winnipeg,,5 bed 3 bath,https://www.remax.ca/luxury/mb/winnipeg-real-estate/22-mccrindle-bay-wp_idm00000647-202417351-lst,images/22_McCrindle_Bay__Winnipeg.jpg
"$134,900","861 Redwood Avenue,",Winnipeg,,3 bed 1 bath,https://www.remax.ca/mb/winnipeg-real-estate/861-redwood-avenue-wp_idm00000647-202414565-lst,No Image Available
"$115,900","641 Dufferin Avenue,",Winnipeg,,4 bed 1 bath,https://www.remax.ca/mb/winnipeg-real-estate/641-dufferin-avenue-wp_idm00000647-202414567-lst,No Image Available
"$299,900","4205 Batchelor Avenue,",Winnipeg,,3 bed 1 bath,https://www.remax.ca/mb/winnipeg-real-estate/4205-batchelor-avenue-wp_idm00000647-202417332-lst,No Image Available
"$614,900","137 William Tweed Terrace,",Winnipeg,,4 bed 3 bath,https://www.remax.ca/mb/winnipeg-real-estate/137-william-tweed-terrace-wp_idm00000647-202417231-lst,No Image Available
"$419,900","320-1205 St Anne's Road,",Winnipeg,,2 bed 2 bath,https://www.remax.ca/mb/winnipeg-real-estate/320-1205-st-anne-s-road-wp_idm00000647-202417009-lst,No Image Available
"$399,900","322 Rutledge Crescent,",Winnipeg,,3 bed 4 bath,https://www.remax.ca/mb/winnipeg-real-estate/322-rutledge-crescent-wp_idm00000647-202417294-lst,No Image Available
"$399,900","551 Sharron Bay,",Winnipeg,,3 bed 2 bath,https://www.remax.ca/mb/winnipeg-real-estate/551-sharron-bay-wp_idm00000647-202417321-lst,No Image Available
"$519,900","437 Queenston Street,",Winnipeg,,3 bed 2 bath,https://www.remax.ca/mb/winnipeg-real-estate/437-queenston-street-wp_idm00000647-202417182-lst,No Image Available
"$259,900","504 Yale Avenue,",Winnipeg,,3 bed 2 bath,https://www.remax.ca/mb/winnipeg-real-estate/504-yale-avenue-wp_idm00000647-202417057-lst,No Image Available
"$559,000","38 Michigan Avenue,",Winnipeg,,3 bed 3 bath,https://www.remax.ca/mb/winnipeg-real-estate/38-michigan-avenue-wp_idm00000647-202415452-lst,No Image Available
"$649,900","84 Falcon Creek Bay,",Winnipeg,,5 bed 4 bath,https://www.remax.ca/mb/winnipeg-real-estate/84-falcon-creek-bay-wp_idm00000647-202417232-lst,No Image Available
"$899,900","100 Farnsworth Crescent,",Winnipeg,,5 bed 4 bath,https://www.remax.ca/luxury/mb/winnipeg-real-estate/100-farnsworth-crescent-wp_idm00000647-202417217-lst,No Image Available
"$279,900","515-340 Waterfront Drive,",Winnipeg,,1 bed 1 bath,https://www.remax.ca/mb/winnipeg-real-estate/515-340-waterfront-drive-wp_idm00000647-202416725-lst,images/515_340_Waterfront_Drive__Winnipeg.jpg
"$289,900","410-770 Tache Avenue,",Winnipeg,,1 bed 1 bath,https://www.remax.ca/mb/winnipeg-real-estate/410-770-tache-avenue-wp_idm00000647-202417172-lst,images/410_770_Tache_Avenue__Winnipeg.jpg
"$169,900","105-105 Swindon Way,",Winnipeg,,1 bed 1 bath,https://www.remax.ca/mb/winnipeg-real-estate/105-105-swindon-way-wp_idm00000647-202415072-lst,images/105_105_Swindon_Way__Winnipeg.jpg
"$649,900","875 Campbell Street,",Winnipeg,,3 bed 3 bath,https://www.remax.ca/mb/winnipeg-real-estate/875-campbell-street-wp_idm00000647-202417108-lst,images/875_Campbell_Street__Winnipeg.jpg
"$364,900","50 Hansford Road,",Winnipeg,,3 bed 3 bath,https://www.remax.ca/mb/winnipeg-real-estate/50-hansford-road-wp_idm00000647-202416050-lst,images/50_Hansford_Road__Winnipeg.jpg
"$688,900","292 YELLOW MOON Crescent,",Winnipeg,,3 bed 2 bath,https://www.remax.ca/mb/winnipeg-real-estate/292-yellow-moon-crescent-wp_idm00000647-202417126-lst,images/292_YELLOW_MOON_Crescent__Winnipeg.jpg
"$574,900","89 Leger Crescent,",Winnipeg,,3 bed 3 bath,https://www.remax.ca/mb/winnipeg-real-estate/89-leger-crescent-wp_idm00000647-202415920-lst,images/89_Leger_Crescent__Winnipeg.jpg
"$489,900","59 Kinlock Lane,",Winnipeg,,3 bed 2 bath,https://www.remax.ca/mb/winnipeg-real-estate/59-kinlock-lane-wp_idm00000647-202417102-lst,images/59_Kinlock_Lane__Winnipeg.jpg
"$469,900","98 Leeds Avenue,",Winnipeg,MB,3 bed 2 bath,https://www.remax.ca/mb/winnipeg-real-estate/98-leeds-avenue-wp_idm73000004-27172811-lst,No Image Available
"$259,900","544 Bowman Avenue,",Winnipeg,,3 bed 1 bath,https://www.remax.ca/mb/winnipeg-real-estate/544-bowman-avenue-wp_idm00000647-202417091-lst,No Image Available
"$599,900","645 Laxdal Road,",Winnipeg,,3 bed 2 bath,https://www.remax.ca/mb/winnipeg-real-estate/645-laxdal-road-wp_idm00000647-202417081-lst,No Image Available
"$799,900","92 Autumnview Drive,",Winnipeg,,3 bed 3 bath,https://www.remax.ca/luxury/mb/winnipeg-real-estate/92-autumnview-drive-wp_idm00000647-202416177-lst,No Image Available
"$539,900","23 Branson Crescent,",Winnipeg,,4 bed 4 bath,https://www.remax.ca/mb/winnipeg-real-estate/23-branson-crescent-wp_idm00000647-202416428-lst,No Image Available
"$499,900","20 Gobert Crescent,",Winnipeg,,4 bed 2 bath,https://www.remax.ca/mb/winnipeg-real-estate/20-gobert-crescent-wp_idm00000647-202416433-lst,No Image Available
"$649,900","98 Stonington Bay,",Winnipeg,MB,3 bed 3 bath,https://www.remax.ca/mb/winnipeg-real-estate/98-stonington-bay-wp_idm73000004-27170893-lst,No Image Available
"$219,900","1309 65 Fiorentino Street,",Winnipeg,MB,2 bed 1 bath,https://www.remax.ca/mb/winnipeg-real-estate/1309-65-fiorentino-street-wp_idm73000004-27170892-lst,No Image Available
"$609,900","124 Mulberry Creek Drive,",Winnipeg,,4 bed 3 bath,https://www.remax.ca/mb/winnipeg-real-estate/124-mulberry-creek-drive-wp_idm00000647-202417067-lst,No Image Available
"$529,900","3 Chenier Bay,",Winnipeg,,4 bed 4 bath,https://www.remax.ca/mb/winnipeg-real-estate/3-chenier-bay-wp_idm00000647-202415166-lst,No Image Available
"$444,900","54 Alburg Drive,",Winnipeg,,3 bed 3 bath,https://www.remax.ca/mb/winnipeg-real-estate/54-alburg-drive-wp_idm00000647-202416181-lst,No Image Available
"$474,900","283 Bridgeland Drive,",Winnipeg,,3 bed 2 bath,https://www.remax.ca/mb/winnipeg-real-estate/283-bridgeland-drive-wp_idm00000647-202415449-lst,No Image Available
"$999,900","724 McPhillips Street,",Winnipeg,,0 bed 0 bath,https://www.remax.ca/luxury/mb/winnipeg-real-estate/724-mcphillips-street-wp_idm00000647-202416749-lst,images/724_McPhillips_Street__Winnipeg.jpg
